# wave  flux  flux_err
      7037.00  4.65510e-19  3.56821e-19
      7038.00  6.07845e-19  3.55765e-19
      7039.00  3.99292e-19  3.53896e-19
      7040.00  1.24425e-18  3.63073e-19
      7041.00  5.32493e-19  4.06753e-19
      7042.00  1.15836e-18  3.78953e-19
      7043.00  7.01216e-19  3.52529e-19
      7044.00  1.51128e-19  3.49322e-19
      7045.00  1.13270e-18  3.64224e-19
      7046.00  8.70373e-19  3.72076e-19
      7047.00  6.80523e-19  3.84872e-19
      7048.00  9.65552e-19  4.62705e-19
      7049.00  7.64315e-19  3.91086e-19
      7050.00  6.36779e-19  3.67590e-19
      7051.00  8.18680e-19  3.71144e-19
      7052.00  4.26007e-19  3.59117e-19
      7053.00  4.10418e-19  3.55115e-19
      7054.00  1.00228e-18  3.60728e-19
      7055.00  6.03983e-19  3.43519e-19
      7056.00  6.39677e-19  3.47020e-19
      7057.00  1.27673e-18  3.49835e-19
      7058.00  3.89646e-19  3.35333e-19
      7059.00  7.00852e-19  3.41081e-19
      7060.00  8.20984e-19  3.47042e-19
      7061.00  3.03902e-19  3.39857e-19
      7062.00  6.22581e-19  3.45916e-19
      7063.00  3.65707e-19  3.48003e-19
      7064.00  3.77834e-19  3.47534e-19
      7065.00  1.25074e-18  3.41479e-19
      7066.00  6.28020e-19  3.54885e-19
      7067.00  4.57568e-19  3.61332e-19
      7068.00  7.66825e-19  3.34275e-19
      7069.00  5.39603e-19  3.37231e-19
      7070.00  4.86695e-19  3.52330e-19
      7071.00  9.61272e-19  3.46878e-19
      7072.00  1.04785e-18  3.35011e-19
      7073.00  1.31704e-18  3.50817e-19
      7074.00  1.05308e-18  3.58606e-19
      7075.00  3.10597e-19  3.31639e-19
      7076.00  1.51653e-18  3.36503e-19
      7077.00  1.01415e-18  3.40188e-19
      7078.00  8.50451e-19  3.50139e-19
      7079.00  1.06181e-18  3.44064e-19
      7080.00  8.30454e-19  3.29377e-19
      7081.00  5.46197e-19  3.26481e-19
      7082.00  4.81217e-19  3.61391e-19
      7083.00  5.61303e-19  3.56168e-19
      7084.00  8.88760e-19  3.27523e-19
      7085.00  6.03050e-19  3.23316e-19
      7086.00  8.31029e-19  3.27631e-19
      7087.00  7.49789e-19  3.35320e-19
      7088.00  9.88425e-19  3.63608e-19
      7089.00  8.07533e-19  3.69734e-19
      7090.00  8.37418e-19  3.35939e-19
      7091.00  1.33403e-18  3.43122e-19
      7092.00  9.22711e-19  3.34452e-19
      7093.00  6.24929e-19  3.27498e-19
      7094.00  7.77329e-19  3.24657e-19
      7095.00  1.65466e-18  3.40363e-19
      7096.00  1.00636e-18  3.25857e-19
      7097.00  4.97834e-19  3.22164e-19
      7098.00  5.49743e-19  3.25141e-19
      7099.00  2.15530e-19  3.11831e-19
      7100.00  8.31436e-19  3.25583e-19
      7101.00  8.66011e-19  3.26311e-19
      7102.00  4.07642e-19  3.17463e-19
      7103.00  8.50057e-20  3.16004e-19
      7104.00  3.90058e-19  3.22813e-19
      7105.00  4.90174e-19  3.21679e-19
      7106.00  6.72924e-19  3.19209e-19
      7107.00  2.76032e-19  3.20551e-19
      7108.00  1.10570e-18  3.30340e-19
      7109.00  1.00659e-18  3.26632e-19
      7110.00  1.23058e-18  3.31151e-19
      7111.00  6.68393e-19  3.24786e-19
      7112.00  6.31481e-19  3.23657e-19
      7113.00  4.69468e-19  3.19689e-19
      7114.00  7.42859e-19  3.21595e-19
      7115.00  8.79891e-19  3.20833e-19
      7116.00  3.76283e-19  3.18971e-19
      7117.00  5.61263e-19  3.22519e-19
      7118.00  1.67680e-19  3.15326e-19
      7119.00 -5.42784e-19  3.07198e-19
      7120.00  2.13939e-19  3.12453e-19
      7121.00  3.19839e-19  3.17683e-19
      7122.00  2.04391e-19  3.18966e-19
      7123.00  4.94901e-19  3.22443e-19
      7124.00  4.09895e-19  3.19791e-19
      7125.00  8.47258e-19  3.25841e-19
      7126.00  4.89395e-19  3.25588e-19
      7127.00  3.40905e-19  3.46780e-19
      7128.00  8.75098e-19  3.41690e-19
      7129.00  7.14421e-19  3.35078e-19
      7130.00  6.22447e-19  3.23803e-19
      7131.00  5.41260e-19  3.24585e-19
      7132.00  2.41134e-19  3.32909e-19
      7133.00  7.63919e-19  3.57420e-19
      7134.00  5.88697e-19  3.33966e-19
      7135.00  8.97923e-19  3.29801e-19
      7136.00  7.05936e-19  3.31206e-19
      7137.00  7.34091e-19  3.28323e-19
      7138.00  4.55542e-19  3.28638e-19
      7139.00  3.86133e-19  3.27095e-19
      7140.00  2.46925e-19  3.24085e-19
      7141.00  6.33778e-20  3.34727e-19
      7142.00  2.63112e-19  3.51690e-19
      7143.00 -9.03986e-20  3.47857e-19
      7144.00 -5.54296e-19  3.42680e-19
      7145.00 -2.37906e-19  3.52808e-19
      7146.00 -1.58853e-19  3.45967e-19
      7147.00  5.94672e-19  3.53875e-19
      7148.00  1.46469e-18  3.56855e-19
      7149.00  2.83634e-19  3.45696e-19
      7150.00  3.01197e-19  3.37287e-19
      7151.00  2.43318e-19  3.38494e-19
      7152.00  7.94901e-19  3.43626e-19
      7153.00  4.94761e-19  3.40438e-19
      7154.00  1.66988e-19  3.31758e-19
      7155.00  4.89906e-19  3.37667e-19
      7156.00  9.96107e-19  3.52155e-19
      7157.00  4.13589e-19  3.36943e-19
      7158.00  1.90246e-19  3.46175e-19
      7159.00  6.54489e-19  3.58106e-19
      7160.00  5.01523e-19  3.43833e-19
      7161.00  7.67739e-19  3.52300e-19
      7162.00  2.39542e-19  3.58258e-19
      7163.00  6.48108e-19  3.57893e-19
      7164.00  8.09404e-19  3.43910e-19
      7165.00  8.09924e-19  3.62447e-19
      7166.00  6.44005e-19  3.70911e-19
      7167.00  7.97366e-19  3.54346e-19
      7168.00  4.59850e-19  3.43311e-19
      7169.00  3.98487e-19  3.58374e-19
      7170.00  5.12565e-19  3.67122e-19
      7171.00  1.25143e-18  3.59116e-19
      7172.00  6.30699e-19  3.50098e-19
      7173.00  5.56563e-19  3.58305e-19
      7174.00  8.08716e-19  3.72939e-19
      7175.00  3.61496e-19  3.61845e-19
      7176.00  1.03285e-18  3.80216e-19
      7177.00  5.90691e-19  3.55947e-19
      7178.00  8.82792e-19  3.66783e-19
      7179.00  7.62635e-19  3.72235e-19
      7180.00  1.07635e-18  3.69045e-19
      7181.00  8.23964e-19  3.78768e-19
      7182.00  5.69042e-19  3.64057e-19
      7183.00  6.05780e-19  3.68515e-19
      7184.00  1.81923e-19  3.62229e-19
      7185.00  6.47466e-19  3.59170e-19
      7186.00  1.15737e-18  3.63042e-19
      7187.00  2.01013e-19  3.49778e-19
      7188.00  9.52788e-19  3.68782e-19
      7189.00  8.15817e-19  3.73632e-19
      7190.00  5.72426e-19  3.68283e-19
      7191.00  1.91111e-19  3.62994e-19
      7192.00 -1.37582e-19  3.54082e-19
      7193.00  4.13641e-19  3.61808e-19
      7194.00  1.78475e-19  3.66633e-19
      7195.00  5.61119e-19  3.68307e-19
      7196.00  1.21480e-19  3.65015e-19
      7197.00  1.94165e-19  3.69328e-19
      7198.00  5.80836e-19  3.73347e-19
      7199.00  6.16480e-19  3.76650e-19
      7200.00  5.08448e-19  3.78047e-19
      7201.00  7.81829e-20  3.75783e-19
      7202.00  5.12808e-19  3.75276e-19
      7203.00  9.81388e-19  3.91781e-19
      7204.00  5.30012e-20  3.70221e-19
      7205.00  9.56478e-19  3.84236e-19
      7206.00  5.61626e-20  3.71506e-19
      7207.00  2.24350e-19  3.77103e-19
      7208.00  6.93904e-19  3.95081e-19
      7209.00  6.97756e-19  3.83343e-19
      7210.00  5.94943e-19  3.84555e-19
      7211.00  6.67942e-19  3.85431e-19
      7212.00  5.27541e-19  3.85916e-19
      7213.00  9.26067e-19  3.86791e-19
      7214.00  3.84314e-19  3.81394e-19
      7215.00 -1.32352e-19  3.78725e-19
      7216.00  1.00934e-18  3.93412e-19
      7217.00  4.40907e-19  3.85752e-19
      7218.00  4.92221e-19  3.89365e-19
      7219.00  5.28236e-19  3.92157e-19
      7220.00  8.17230e-20  3.88121e-19
      7221.00  9.21996e-19  4.02447e-19
      7222.00  1.07417e-18  4.12833e-19
      7223.00  5.23178e-19  4.02716e-19
      7224.00  9.14966e-19  4.01300e-19
      7225.00  1.04882e-18  4.13601e-19
      7226.00  4.63524e-19  3.96929e-19
      7227.00  6.88998e-21  3.95688e-19
      7228.00  4.31940e-19  4.00537e-19
      7229.00  7.34193e-19  4.20566e-19
      7230.00  6.94673e-19  4.11581e-19
      7231.00  2.35751e-19  4.06467e-19
      7232.00  3.51798e-19  4.07430e-19
      7233.00  9.89964e-20  4.18183e-19
      7234.00  4.29480e-19  4.14703e-19
      7235.00 -3.81851e-20  3.93796e-19
      7236.00  3.99427e-19  4.01392e-19
      7237.00  6.68003e-19  4.06675e-19
      7238.00  2.40958e-19  4.52993e-19
      7239.00  1.12763e-18  6.34522e-19
      7240.00 -1.09335e-19  8.06227e-19
      7241.00  9.88410e-19  6.86980e-19
      7242.00 -1.20147e-19  5.60477e-19
      7243.00  8.16911e-19  4.18643e-19
      7244.00  7.73323e-20  4.54681e-19
      7245.00 -6.74129e-19  1.01782e-18
      7246.00  2.47782e-19  5.11946e-19
      7247.00 -1.04381e-19  4.89257e-19
      7248.00  5.01183e-19  4.20175e-19
      7249.00  4.69622e-19  4.26185e-19
      7250.00 -4.42637e-20  4.23934e-19
      7251.00  1.07245e-19  4.21373e-19
      7252.00  9.19399e-19  4.17774e-19
      7253.00  9.48705e-19  6.25189e-19
      7254.00  1.03768e-18  4.25774e-19
      7255.00  1.33903e-18  4.48351e-19
      7256.00  4.38397e-19  4.63607e-19
      7257.00  7.54220e-19  4.13625e-19
      7258.00  1.24046e-18  4.09727e-19
      7259.00  8.33414e-19  4.12384e-19
      7260.00  1.14914e-18  4.19830e-19
      7261.00  3.41162e-19  4.04363e-19
      7262.00  4.89749e-19  4.06895e-19
      7263.00  3.67448e-19  4.13383e-19
      7264.00  5.17410e-19  4.10581e-19
      7265.00  2.73310e-19  3.96536e-19
      7266.00  3.30100e-19  4.07360e-19
      7267.00  3.05116e-19  4.15425e-19
      7268.00 -8.73760e-20  4.27952e-19
      7269.00  3.74104e-19  4.34243e-19
      7270.00 -2.07695e-19  4.01526e-19
      7271.00  3.55393e-20  4.07912e-19
      7272.00  5.36576e-19  4.07354e-19
      7273.00  8.32448e-19  3.98071e-19
      7274.00  6.06844e-19  4.02004e-19
      7275.00  4.85434e-19  5.90219e-19
      7276.00  6.47121e-21  7.68983e-19
      7277.00  7.54969e-19  5.21239e-19
      7278.00  6.21571e-19  3.95679e-19
      7279.00  7.81092e-19  4.01993e-19
      7280.00  4.68792e-19  4.00950e-19
      7281.00 -1.86656e-19  4.20164e-19
      7282.00  1.23226e-19  4.20995e-19
      7283.00  5.04598e-19  3.91361e-19
      7284.00  4.95881e-19  5.93884e-19
      7285.00 -2.54069e-19  5.23942e-19
      7286.00  1.50064e-19  4.34021e-19
      7287.00  4.61731e-19  3.94738e-19
      7288.00  6.49656e-19  3.85136e-19
      7289.00  5.84212e-19  3.94514e-19
      7290.00  1.66667e-20  3.96495e-19
      7291.00  1.81045e-19  4.00916e-19
      7292.00  3.09352e-19  4.06302e-19
      7293.00  4.63902e-19  3.83463e-19
      7294.00  1.02554e-18  3.85933e-19
      7295.00  5.88832e-19  4.60892e-19
      7296.00  1.09075e-18  6.82069e-19
      7297.00  1.06233e-18  4.42807e-19
      7298.00  8.08119e-19  4.25142e-19
      7299.00  1.19315e-18  4.24571e-19
      7300.00  5.87310e-19  4.15157e-19
      7301.00  4.75697e-19  4.14317e-19
      7302.00 -1.14303e-19  4.03676e-19
      7303.00  2.71869e-19  4.92245e-19
      7304.00  7.60129e-20  6.12607e-19
      7305.00  1.96563e-19  4.04603e-19
      7306.00  3.66723e-19  4.15792e-19
      7307.00  4.06338e-19  4.27828e-19
      7308.00  4.27553e-19  4.03216e-19
      7309.00  5.16586e-19  3.93343e-19
      7310.00 -9.57958e-20  3.97072e-19
      7311.00  7.42767e-19  4.71778e-19
      7312.00  6.65432e-19  4.07766e-19
      7313.00  7.53571e-19  3.93568e-19
      7314.00  5.33255e-19  3.90854e-19
      7315.00  7.90300e-19  3.94113e-19
      7316.00  7.59066e-19  9.24822e-19
      7317.00  7.13937e-19  4.65932e-19
      7318.00  1.62360e-19  3.79548e-19
      7319.00  1.14580e-18  3.89014e-19
      7320.00  5.53250e-19  3.81265e-19
      7321.00  9.23889e-19  3.82681e-19
      7322.00  4.72653e-19  3.79352e-19
      7323.00  5.31804e-19  3.71123e-19
      7324.00  4.95372e-19  3.73785e-19
      7325.00  5.58263e-19  3.69239e-19
      7326.00  7.32932e-19  3.70361e-19
      7327.00 -8.68391e-20  3.58532e-19
      7328.00  8.53304e-19  3.77014e-19
      7329.00  2.82600e-19  8.54132e-19
      7330.00  3.05706e-19  4.13138e-19
      7331.00  7.17292e-19  3.80938e-19
      7332.00  6.79389e-19  3.78014e-19
      7333.00  3.52264e-19  3.61892e-19
      7334.00  1.33739e-19  3.53598e-19
      7335.00  8.92193e-19  3.56602e-19
      7336.00  1.24563e-19  3.52316e-19
      7337.00  4.84829e-19  3.55869e-19
      7338.00  1.17344e-19  3.49451e-19
      7339.00  7.74677e-19  3.55743e-19
      7340.00  2.58490e-19  4.23441e-19
      7341.00 -2.57404e-19  1.13068e-18
      7342.00  3.76944e-19  3.61568e-19
      7343.00  6.46038e-19  3.50073e-19
      7344.00  3.42564e-19  3.52962e-19
      7345.00  6.13887e-19  3.77541e-19
      7346.00  2.19402e-19  3.48310e-19
      7347.00  7.32014e-19  3.68941e-19
      7348.00  6.43953e-19  3.57301e-19
      7349.00  6.15731e-19  3.44179e-19
      7350.00  4.14237e-19  3.57285e-19
      7351.00  6.91236e-19  3.68059e-19
      7352.00  4.15444e-19  3.70604e-19
      7353.00  5.61401e-19  3.49831e-19
      7354.00  6.84705e-19  3.48336e-19
      7355.00  9.43726e-19  3.47636e-19
      7356.00  2.62519e-19  3.48583e-19
      7357.00  1.98325e-19  3.36078e-19
      7358.00  1.49887e-19  4.42403e-19
      7359.00  1.63750e-19  5.08455e-19
      7360.00  3.76694e-19  3.38603e-19
      7361.00  6.33654e-19  3.38539e-19
      7362.00  6.55669e-19  3.41863e-19
      7363.00  3.86347e-19  3.37999e-19
      7364.00  1.21094e-18  3.51679e-19
      7365.00  6.31634e-19  3.43434e-19
      7366.00  4.42485e-19  3.39608e-19
      7367.00  1.01953e-18  3.44352e-19
      7368.00  8.15912e-19  3.35816e-19
      7369.00 -2.85493e-19  7.60300e-19
      7370.00  1.76091e-19  4.42184e-19
      7371.00  8.59103e-20  3.25431e-19
      7372.00 -3.46040e-19  3.14202e-19
      7373.00  5.85931e-19  3.32107e-19
      7374.00  8.31624e-19  3.79228e-19
      7375.00  1.25098e-19  3.23657e-19
      7376.00  2.92665e-19  3.23483e-19
      7377.00  5.93649e-19  3.24386e-19
      7378.00  2.97807e-19  3.28717e-19
      7379.00  5.25361e-19  3.33066e-19
      7380.00  2.89945e-19  3.21121e-19
      7381.00  4.40424e-19  3.17673e-19
      7382.00  6.11366e-19  3.26129e-19
      7383.00  8.39109e-19  3.32065e-19
      7384.00  3.36840e-19  3.25419e-19
      7385.00  3.19356e-19  3.18628e-19
      7386.00  1.02603e-18  3.24152e-19
      7387.00  3.84468e-19  3.24832e-19
      7388.00  3.38269e-19  3.24046e-19
      7389.00  7.06042e-19  3.21527e-19
      7390.00  4.26265e-19  3.56947e-19
      7391.00  5.06881e-19  3.20305e-19
      7392.00 -1.89465e-19  6.42961e-19
      7393.00  9.65906e-19  3.56215e-19
      7394.00  2.46338e-19  3.23158e-19
      7395.00  2.95752e-19  3.15297e-19
      7396.00  4.61757e-19  3.20052e-19
      7397.00  3.83951e-19  3.12032e-19
      7398.00  1.95315e-19  3.15831e-19
      7399.00  7.08877e-19  3.23338e-19
      7400.00 -1.02850e-19  3.08764e-19
      7401.00  3.78393e-19  3.95113e-19
      7402.00  3.70939e-19  8.32549e-19
      7403.00  5.98142e-19  3.22578e-19
      7404.00  5.95905e-19  3.17188e-19
      7405.00  5.07356e-19  3.20361e-19
      7406.00  5.05234e-19  3.16971e-19
      7407.00  7.88578e-19  3.19097e-19
      7408.00  4.94854e-19  3.13735e-19
      7409.00  7.99826e-20  3.06298e-19
      7410.00  7.57909e-19  3.18363e-19
      7411.00  6.89477e-19  3.16821e-19
      7412.00  4.95842e-19  3.46596e-19
      7413.00  7.70824e-19  3.32049e-19
      7414.00  6.23955e-19  3.23668e-19
      7415.00  4.10450e-19  3.11965e-19
      7416.00  1.78244e-19  3.27872e-19
      7417.00 -7.01041e-20  3.14275e-19
      7418.00  4.86150e-19  3.26678e-19
      7419.00  1.88914e-19  3.08728e-19
      7420.00  1.37438e-19  3.09670e-19
      7421.00  1.48810e-19  3.08963e-19
      7422.00  3.97011e-19  3.15434e-19
      7423.00  5.85839e-19  3.33045e-19
      7424.00  3.40779e-19  3.12887e-19
      7425.00  1.29294e-19  3.08361e-19
      7426.00  1.43109e-19  3.13217e-19
      7427.00 -2.23370e-19  3.04897e-19
      7428.00  9.35457e-19  3.20760e-19
      7429.00  8.10290e-19  3.71075e-19
      7430.00  3.72494e-19  4.76123e-19
      7431.00  3.25193e-19  3.12831e-19
      7432.00  1.04517e-18  3.24152e-19
      7433.00  4.85179e-19  3.16286e-19
      7434.00  3.68461e-19  3.17694e-19
      7435.00  3.69737e-19  3.16404e-19
      7436.00  2.11670e-19  3.16977e-19
      7437.00  6.58935e-19  3.21763e-19
      7438.00  3.82767e-20  5.52393e-19
      7439.00  8.99956e-20  4.58750e-19
      7440.00  6.20948e-19  3.20970e-19
      7441.00 -6.57984e-20  3.07519e-19
      7442.00  3.45213e-19  3.19500e-19
      7443.00  6.79312e-19  3.20979e-19
      7444.00  8.80487e-19  3.28821e-19
      7445.00  8.82100e-19  3.24527e-19
      7446.00  9.57494e-19  3.22451e-19
      7447.00  6.94637e-19  3.24440e-19
      7448.00  5.41234e-19  3.19295e-19
      7449.00  3.90176e-19  3.19760e-19
      7450.00  4.81684e-19  3.21494e-19
      7451.00  1.13467e-18  3.32749e-19
      7452.00  2.58040e-20  3.24254e-19
      7453.00 -1.15434e-19  3.15647e-19
      7454.00  6.40983e-19  3.25294e-19
      7455.00 -1.03905e-20  3.16076e-19
      7456.00  4.24164e-19  3.24026e-19
      7457.00  4.32443e-20  3.18622e-19
      7458.00  6.09992e-19  3.44006e-19
      7459.00  5.46618e-19  3.32241e-19
      7460.00  7.21650e-19  3.29522e-19
      7461.00  5.20564e-19  3.51085e-19
      7462.00  1.65344e-20  3.79596e-19
      7463.00  1.76506e-19  3.71038e-19
      7464.00  3.66561e-19  3.41654e-19
      7465.00  1.43101e-19  3.61878e-19
      7466.00  1.69093e-19  3.89845e-19
      7467.00 -1.75487e-19  4.02126e-19
      7468.00  2.00842e-19  3.37344e-19
      7469.00 -4.24985e-20  3.25478e-19
      7470.00  8.38635e-19  3.68887e-19
      7471.00 -3.56363e-20  4.86856e-19
      7472.00  1.05829e-18  3.97020e-19
      7473.00  1.00197e-18  4.08034e-19
      7474.00 -4.26375e-20  4.59910e-19
      7475.00  7.44454e-19  3.37203e-19
      7476.00  2.38822e-19  3.40375e-19
      7477.00  1.25866e-18  3.52574e-19
      7478.00 -1.27007e-19  3.38251e-19
      7479.00  8.81905e-19  5.35030e-19
      7480.00  6.13730e-19  5.37142e-19
      7481.00  3.19891e-19  3.58550e-19
      7482.00  4.70469e-19  3.37645e-19
      7483.00  9.19329e-19  5.02029e-19
      7484.00  1.08344e-18  4.40429e-19
      7485.00  2.43223e-19  3.38774e-19
      7486.00 -7.81934e-20  3.43487e-19
      7487.00 -1.07264e-19  3.41201e-19
      7488.00  6.84035e-19  3.66323e-19
      7489.00  2.08196e-19  3.41719e-19
      7490.00  6.23460e-19  3.46368e-19
      7491.00 -3.09591e-20  3.37164e-19
      7492.00  6.34260e-19  3.47013e-19
      7493.00  3.90248e-19  3.96353e-19
      7494.00 -4.07228e-20  4.26431e-19
      7495.00  4.08766e-19  3.44801e-19
      7496.00  8.38926e-19  3.47637e-19
      7497.00 -1.35395e-19  3.41757e-19
      7498.00  6.41534e-19  3.49751e-19
      7499.00  6.82925e-19  3.56195e-19
      7500.00 -8.89955e-20  3.55846e-19
      7501.00  1.03004e-18  3.56583e-19
      7502.00  1.00085e-18  3.62148e-19
      7503.00  9.15629e-19  3.61802e-19
      7504.00  4.26116e-19  3.50311e-19
      7505.00  1.77980e-19  3.46944e-19
      7506.00  9.73097e-19  3.55254e-19
      7507.00  2.81714e-19  3.52355e-19
      7508.00  4.38753e-19  3.57609e-19
      7509.00 -2.57835e-20  3.51917e-19
      7510.00  5.17849e-19  3.58410e-19
      7511.00 -9.19273e-20  3.46225e-19
      7512.00  4.04922e-19  3.56764e-19
      7513.00  4.62289e-19  3.54695e-19
      7514.00  6.21162e-19  3.60668e-19
      7515.00  1.03853e-18  3.68419e-19
      7516.00  5.28986e-19  3.63667e-19
      7517.00 -1.18509e-19  4.29019e-19
      7518.00  5.41323e-19  3.95337e-19
      7519.00  4.53528e-19  3.63414e-19
      7520.00  6.58624e-19  3.70940e-19
      7521.00  1.10386e-18  3.76859e-19
      7522.00 -2.35067e-19  4.00409e-19
      7523.00  1.03657e-18  4.88975e-19
      7524.00  6.09995e-19  1.02983e-18
      7525.00  7.29759e-19  4.43747e-19
      7526.00  8.06379e-19  3.75924e-19
      7527.00  8.25599e-19  3.73035e-19
      7528.00  2.65291e-19  3.97505e-19
      7529.00  1.12990e-18  3.88353e-19
      7530.00  4.16966e-19  4.36330e-19
      7531.00  8.22615e-19  5.42580e-19
      7532.00  5.32845e-19  3.71343e-19
      7533.00  5.65996e-19  3.74108e-19
      7534.00  1.54502e-18  3.81440e-19
      7535.00  9.59836e-19  3.78074e-19
      7536.00  5.44874e-19  3.72951e-19
      7537.00  9.21745e-19  3.86886e-19
      7538.00  6.81083e-19  3.82173e-19
      7539.00  7.49695e-19  3.79109e-19
      7540.00 -3.95125e-19  4.43101e-19
      7541.00  1.56839e-19  4.09718e-19
      7542.00  5.51671e-19  3.81157e-19
      7543.00  5.65258e-19  3.80563e-19
      7544.00  5.82769e-19  3.77951e-19
      7545.00  3.36215e-19  3.73866e-19
      7546.00  3.27787e-19  3.80147e-19
      7547.00  7.58002e-19  3.86802e-19
      7548.00  6.77917e-19  3.81922e-19
      7549.00  4.68616e-19  3.81269e-19
      7550.00  7.73768e-19  3.84112e-19
      7551.00  3.94882e-19  3.76994e-19
      7552.00  2.92117e-19  3.82282e-19
      7553.00  4.19130e-19  3.97366e-19
      7554.00 -3.93133e-19  3.76416e-19
      7555.00  7.87001e-19  3.80864e-19
      7556.00  8.46534e-19  3.81802e-19
      7557.00 -2.24807e-19  4.76276e-19
      7558.00  5.09628e-19  4.62073e-19
      7559.00  5.27144e-19  3.85816e-19
      7560.00  3.55290e-19  3.83910e-19
      7561.00 -2.49291e-20  3.81316e-19
      7562.00  2.06598e-19  3.84637e-19
      7563.00  2.03366e-19  3.78671e-19
      7564.00  5.31689e-19  3.84418e-19
      7565.00  5.20724e-19  3.81845e-19
      7566.00  3.73116e-19  3.81059e-19
      7567.00  5.12680e-19  4.14334e-19
      7568.00  5.08552e-19  4.24932e-19
      7569.00 -9.23028e-20  3.78699e-19
      7570.00  8.21278e-19  3.89004e-19
      7571.00 -2.61484e-20  4.63866e-19
      7572.00  8.79901e-19  6.67622e-19
      7573.00  6.45378e-19  4.00565e-19
      7574.00  4.20039e-19  4.38994e-19
      7575.00  3.26901e-19  4.04241e-19
      7576.00  1.64832e-19  3.77695e-19
      7577.00  3.29668e-19  3.81320e-19
      7578.00  4.61699e-19  3.78577e-19
      7579.00  1.63030e-19  3.76866e-19
      7580.00  8.50490e-19  3.84590e-19
      7581.00  3.98470e-19  3.79223e-19
      7582.00  4.59608e-19  3.79822e-19
      7583.00  6.17642e-19  3.80488e-19
      7584.00 -2.17551e-19  3.71833e-19
      7585.00 -1.29579e-19  3.79647e-19
      7586.00 -1.04470e-19  6.29779e-19
      7587.00 -7.39466e-20  3.86915e-19
      7588.00 -2.80550e-19  3.68122e-19
      7589.00 -4.30113e-19  3.66509e-19
      7590.00  5.66867e-20  3.80398e-19
      7591.00  4.11784e-19  3.75903e-19
      7592.00  2.47535e-19  3.73667e-19
      7593.00  2.75461e-20  3.70218e-19
      7594.00 -2.12857e-20  3.60021e-19
      7595.00  4.29890e-19  3.62834e-19
      7596.00  1.09724e-19  3.56748e-19
      7597.00 -2.13089e-19  3.56799e-19
      7598.00 -8.65150e-20  5.31322e-19
      7599.00 -2.50873e-19  4.41498e-19
      7600.00 -3.76265e-19  3.51774e-19
      7601.00 -2.44471e-19  3.55247e-19
      7602.00 -1.03968e-19  3.49744e-19
      7603.00 -2.36047e-19  3.56586e-19
      7604.00 -4.39425e-19  3.50243e-19
      7605.00  3.39401e-19  3.58043e-19
      7606.00 -3.22258e-19  3.49771e-19
      7607.00 -2.48812e-19  3.47287e-19
      7608.00 -3.80465e-19  3.49433e-19
      7609.00 -1.08130e-19  3.53317e-19
      7610.00  4.04859e-20  3.53664e-19
      7611.00  4.23544e-19  3.65491e-19
      7612.00 -1.73554e-19  3.51268e-19
      7613.00 -3.53613e-19  3.47888e-19
      7614.00 -1.89511e-19  3.61796e-19
      7615.00 -3.58532e-19  3.43371e-19
      7616.00 -3.17969e-19  3.45356e-19
      7617.00  3.96936e-19  3.67997e-19
      7618.00 -4.08550e-19  5.78736e-19
      7619.00  1.63944e-19  3.68699e-19
      7620.00  3.52239e-19  3.69376e-19
      7621.00  5.49277e-21  4.00704e-19
      7622.00  5.37028e-19  4.66555e-19
      7623.00  4.73275e-19  4.22229e-19
      7624.00  4.89630e-19  3.90936e-19
      7625.00  1.27207e-19  3.97941e-19
      7626.00  9.67205e-19  4.18321e-19
      7627.00 -8.30223e-20  3.84974e-19
      7628.00  8.00349e-19  5.25672e-19
      7629.00  1.04723e-18  6.19674e-19
      7630.00  1.10015e-18  4.06756e-19
      7631.00  3.94980e-19  3.72771e-19
      7632.00  5.80034e-19  3.79941e-19
      7633.00  5.82436e-19  3.97934e-19
      7634.00  9.73862e-19  4.02416e-19
      7635.00 -1.13829e-19  3.56807e-19
      7636.00 -2.50258e-19  3.41926e-19
      7637.00  3.91423e-20  3.74597e-19
      7638.00  4.24241e-19  3.83974e-19
      7639.00 -2.03424e-19  3.66619e-19
      7640.00  9.41424e-20  3.48533e-19
      7641.00  3.62332e-19  3.60498e-19
      7642.00  1.99765e-19  3.83377e-19
      7643.00  3.69059e-19  3.74830e-19
      7644.00 -3.16042e-19  3.43703e-19
      7645.00  1.57795e-19  3.46752e-19
      7646.00  4.25965e-19  3.61351e-19
      7647.00  1.00928e-18  3.77874e-19
      7648.00  7.01010e-19  3.65251e-19
      7649.00 -4.76780e-19  3.39722e-19
      7650.00  2.57700e-19  3.40977e-19
      7651.00  5.54134e-19  3.55716e-19
      7652.00  1.09223e-18  3.67036e-19
      7653.00  5.19859e-19  4.82471e-19
      7654.00  1.01685e-18  3.81697e-19
      7655.00  3.23625e-19  3.34443e-19
      7656.00  6.27446e-19  3.49050e-19
      7657.00  3.56277e-19  3.50482e-19
      7658.00  7.88219e-19  3.52115e-19
      7659.00  2.07652e-19  3.32331e-19
      7660.00  2.77149e-19  3.23599e-19
      7661.00  5.94860e-19  3.42159e-19
      7662.00  3.34021e-19  5.63069e-19
      7663.00  3.32609e-19  4.21785e-19
      7664.00  8.93915e-19  3.42584e-19
      7665.00  3.45527e-19  3.24126e-19
      7666.00  8.95604e-19  3.35776e-19
      7667.00  6.96138e-19  3.37264e-19
      7668.00  7.14891e-19  3.38343e-19
